market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
coinbase-btc-usd-spot,2017-01-01T00:00:00.000000000Z,973.37,992.97,1000,964.37,985.8011467500299,4421.50288283,4358722.612252376900006575083785,11527
coinbase-btc-usd-spot,2017-01-02T00:00:00.000000000Z,992.96,1012.12,1034.39,990.52,1012.020223511336,7723.63575162,7816475.579674620300016661027118,21259
coinbase-btc-usd-spot,2017-01-03T00:00:00.000000000Z,1011.44,1020.67,1036.99,1006.71,1021.220140284202,8615.26005814,8798077.085158615499991223142576,21960
coinbase-btc-usd-spot,2017-01-04T00:00:00.000000000Z,1020.69,1132,1147,1018,1089.818072194241,16222.23026666,17679279.715902470399974543223266,29288
coinbase-btc-usd-spot,2017-01-05T00:00:00.000000000Z,1131.1,1007,1175,880,1033.390999464901,20446.40561546,21129131.534424977999990438133707,43783
coinbase-btc-usd-spot,2017-01-06T00:00:00.000000000Z,1007,895.71,1033.85,875.01,924.6373272674524,14274.25920626,13198512.881199072499982940177174,31863
coinbase-btc-usd-spot,2017-01-07T00:00:00.000000000Z,895.78,909,910,802.07,868.303046959822,11217.17862761,9739910.380646357599991233172436,34395
coinbase-btc-usd-spot,2017-01-08T00:00:00.000000000Z,908.99,923.33,953.8,899.16,923.623283646705,5410.00349909,4996805.196369669600010189890537,18768
coinbase-btc-usd-spot,2017-01-09T00:00:00.000000000Z,922.04,902.66,923.58,886.42,899.0989504056056,5909.57812167,5313295.486533427100001786019496,18087
coinbase-btc-usd-spot,2017-01-10T00:00:00.000000000Z,902.66,907,915.1,899.01,906.2393377710796,7226.04044665,6548522.109079132300012992943921,19275
coinbase-btc-usd-spot,2017-01-11T00:00:00.000000000Z,906.81,800,923.98,765,829.8595163125835,19443.63528428,16135485.772370883100005927008263,39180
coinbase-btc-usd-spot,2017-01-12T00:00:00.000000000Z,795.77,812.25,840,734.64,790.9847420836491,13200.46287512,10441364.722661578299985972438958,27970
coinbase-btc-usd-spot,2017-01-13T00:00:00.000000000Z,812.25,831.42,835.01,782.85,812.7096340503365,10492.67371002,8527497.011079940400001648927316,23529
coinbase-btc-usd-spot,2017-01-14T00:00:00.000000000Z,831.42,828,847.52,822.34,834.0098379483787,4774.33377561,3981841.338507967199987598676007,13341
coinbase-btc-usd-spot,2017-01-15T00:00:00.000000000Z,828,833.31,835,819,826.5968932797481,2941.91504862,2431777.839482231100008628500361,7321
coinbase-btc-usd-spot,2017-01-16T00:00:00.000000000Z,833.43,834.41,840,826.03,834.3095665837437,3428.89193045,2860757.340356235900007028000699,8677
coinbase-btc-usd-spot,2017-01-17T00:00:00.000000000Z,834.41,906.08,909,830.1,883.1335680062306,7253.4885706,6405799.241846391599971517892022,14493
coinbase-btc-usd-spot,2017-01-18T00:00:00.000000000Z,906.09,887.99,916.7,850,883.1959887812576,6937.98652365,6127601.867906101800013728222964,15074
coinbase-btc-usd-spot,2017-01-19T00:00:00.000000000Z,887.98,902.92,907,883.08,898.1569031994617,5070.18463001,4553821.325939289899999200815313,10960
coinbase-btc-usd-spot,2017-01-20T00:00:00.000000000Z,902.92,894.31,904.59,890,898.2647385098595,3110.58974194,2794133.081155185500004446548048,7023
coinbase-btc-usd-spot,2017-01-21T00:00:00.000000000Z,894.31,925.06,930,891.28,917.9808379969076,4666.66088887,4283905.27341227609999425905523,15222
