market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
coinbase-btc-usd-spot,2024-01-01T00:00:00.000000000Z,42288.58,42452.66,42543.64,42261.58,42405.08270850567,379.19725348,16079890.89665759027653660350178,7783
coinbase-btc-usd-spot,2024-01-01T01:00:00.000000000Z,42453.83,42594.68,42749.99,42415,42576.31376084613,396.20192444,16868817.44760849022083690183738,7505
coinbase-btc-usd-spot,2024-01-01T02:00:00.000000000Z,42594.58,42571.32,42625.68,42488.03,42551.99509377054,227.14116558,9665309.76335348221303894268,5570
coinbase-btc-usd-spot,2024-01-01T03:00:00.000000000Z,42571.32,42325.11,42581.26,42235,42367.14973778868,306.00569404,12964589.06000862881503423977,6300
coinbase-btc-usd-spot,2024-01-01T04:00:00.000000000Z,42325.1,42389.77,42393.48,42200,42307.76337136956,296.23364415,12532982.919336695403199548686635,5789
coinbase-btc-usd-spot,2024-01-01T05:00:00.000000000Z,42389.78,42231.47,42396.09,42175.65,42309.24629267011,188.12803304,7959555.28444493960513697191,4848
coinbase-btc-usd-spot,2024-01-01T06:00:00.000000000Z,42231.47,42400.9,42463.83,42199.63,42363.40618857595,327.01097562,13853298.788312566094632587768082,4990
coinbase-btc-usd-spot,2024-01-01T07:00:00.000000000Z,42400.9,42496.49,42534.49,42396.8,42476.42474488882,407.83509647,17323376.78353242249907901934,5490
coinbase-btc-usd-spot,2024-01-01T08:00:00.000000000Z,42496.58,42552.7,42560.26,42451,42501.77902635276,134.06671357,5698073.834941468585171418983984,4542
coinbase-btc-usd-spot,2024-01-01T09:00:00.000000000Z,42552.7,42650.97,42692.84,42533.77,42617.45762460921,128.15734914,5461740.39625619759097130616,4621
coinbase-btc-usd-spot,2024-01-01T10:00:00.000000000Z,42650.97,42688.5,42750,42625.75,42687.44339181579,118.45739606,5056643.38865315260319511310608,4324
coinbase-btc-usd-spot,2024-01-01T11:00:00.000000000Z,42686.73,42690,42767.6,42598.94,42693.34797625391,135.17767163,5771187.37351937579923737834,4617
coinbase-btc-usd-spot,2024-01-01T12:00:00.000000000Z,42690,42647.83,42778.74,42610.77,42695.52994668296,143.37801956,6121600.52782007489678321843,5001
coinbase-btc-usd-spot,2024-01-01T13:00:00.000000000Z,42647.85,42715.88,42750,42608.98,42698.26435721768,101.79862461,4346624.584798945298357587545975,4911
coinbase-btc-usd-spot,2024-01-01T14:00:00.000000000Z,42717.53,42635.19,42723.28,42581.54,42637.22519178608,254.33100221,10843968.214480413991574255169823,6698
coinbase-btc-usd-spot,2024-01-01T15:00:00.000000000Z,42633.57,42797.33,42868.74,42601.88,42722.62845100151,323.61489552,13825678.942510633611630148301522,8595
coinbase-btc-usd-spot,2024-01-01T16:00:00.000000000Z,42799.37,42742.35,42880.97,42680.01,42781.28407540298,330.02411038,14118855.217898929781924021144611,8803
