market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
coinbase-btc-usd-spot,2025-01-01T00:00:00.000000000Z,93347.59,94209.02,94321.25,93281.63,93645.68652861677,337.5816636,31613066.647294555798432777182168,19774
coinbase-btc-usd-spot,2025-01-01T01:00:00.000000000Z,94207.31,93423.47,94224.3,93393.06,93766.62058749674,198.57917976,18620098.60513223190561997949,15881
coinbase-btc-usd-spot,2025-01-01T02:00:00.000000000Z,93423.48,93882.09,93894.04,93400,93679.77632455426,154.76878758,14498705.40251685099245502643,12796
coinbase-btc-usd-spot,2025-01-01T03:00:00.000000000Z,93885,93635.54,93885,93524.35,93673.51211294831,127.39107501,11933169.40803074170393614743,12214
coinbase-btc-usd-spot,2025-01-01T04:00:00.000000000Z,93635.54,93358.58,93637.33,93305.54,93483.62807524763,257.39498048,24062216.62362794456501139952,11979
coinbase-btc-usd-spot,2025-01-01T05:00:00.000000000Z,93358.33,93572.8,93708.79,93323.88,93510.67395414278,146.99029101,13745161.17706067460488349377,11069
coinbase-btc-usd-spot,2025-01-01T06:00:00.000000000Z,93575.72,93551.21,93575.73,93354.99,93454.19196564154,138.09883485,12905915.0223033281977563574,10410
coinbase-btc-usd-spot,2025-01-01T07:00:00.000000000Z,93551.2,93478.85,93600,93445.59,93520.823974598,89.10082876,8332782.922454758398506765961315,8867
coinbase-btc-usd-spot,2025-01-01T08:00:00.000000000Z,93478.85,93247.38,93564.06,93106.4,93340.73245799148,106.16795861,9909795.02022712299984633906,11569
coinbase-btc-usd-spot,2025-01-01T09:00:00.000000000Z,93246.36,93220.42,93317.84,92743.63,93001.90661989906,206.09784746,19167492.764037121397235719882974,14438
coinbase-btc-usd-spot,2025-01-01T10:00:00.000000000Z,93222.48,93124.74,93337.08,93078.18,93214.35171242805,240.44900347,22413297.97835541320695520033179,12682
coinbase-btc-usd-spot,2025-01-01T11:00:00.000000000Z,93124.75,93250.79,93498.46,92956.1,93227.14511692897,261.36495835,24366308.900575546808093534834909,14158
coinbase-btc-usd-spot,2025-01-01T12:00:00.000000000Z,93250.79,93614.93,93762.6,93172.42,93469.52456136779,264.43976808,24717059.397555963980726061990197,14860
coinbase-btc-usd-spot,2025-01-01T13:00:00.000000000Z,93614.94,93821.32,93857.14,93368.07,93566.49911483716,435.55078244,40752961.89963889331242825898557,15981
coinbase-btc-usd-spot,2025-01-01T14:00:00.000000000Z,93821.33,93975.58,94239.35,93466.91,93908.57116648642,512.82965468,48159100.122801433408158322034848,20645
coinbase-btc-usd-spot,2025-01-01T15:00:00.000000000Z,93975.56,94225.28,94289,93695.99,93951.04318839453,394.80186278,37092046.860902389374214923567006,20118
coinbase-btc-usd-spot,2025-01-01T16:00:00.000000000Z,94212.75,93877.71,94281.87,93640.87,93915.462304837,640.32720438,60136625.425711549438365266881636,22671
coinbase-btc-usd-spot,2025-01-01T17:00:00.000000000Z,93877.7,93924.22,93971.7,93521.72,93757.38444925138,695.34042973,65193299.993303275217125569516765,22037
coinbase-btc-usd-spot,2025-01-01T18:00:00.000000000Z,93922.41,94123.99,94171.91,93682.21,93939.57929283264,349.74446061,32854847.489702076917326305305038,21985
coinbase-btc-usd-spot,2025-01-01T19:00:00.000000000Z,94119.22,94434.89,94638.63,93919.14,94249.20417832875,245.30752747,23120039.243001017593882128262159,23101
coinbase-btc-usd-spot,2025-01-01T20:00:00.000000000Z,94427.86,94597.57,94673.88,94400.97,94542.88519107246,276.20284489,26113013.853882866699574443557922,22631
coinbase-btc-usd-spot,2025-01-01T21:00:00.000000000Z,94591.04,94776.87,94960.91,94500.34,94679.46629047894,252.94125632,23948343.151220833081854185903126,23062
coinbase-btc-usd-spot,2025-01-01T22:00:00.000000000Z,94775.01,94595.96,94802.51,94483.3,94622.11088090876,220.07029729,20823516.071768934685071844897242,19986
coinbase-btc-usd-spot,2025-01-01T23:00:00.000000000Z,94595.97,94383.59,94751,94316.57,94483.03385178996,320.19698435,30253182.511582112002147991153018,20778
coinbase-btc-usd-spot,2025-01-02T00:00:00.000000000Z,94383.59,94922.02,95178.57,94177,94704.03336018669,417.66751759,39554798.519309720788829300341806,27275
coinbase-btc-usd-spot,2025-01-02T01:00:00.000000000Z,94922.02,94676.65,95338.18,94525.89,94937.20785961347,372.58838794,35372501.231938078691949154502882,23769
coinbase-btc-usd-spot,2025-01-02T02:00:00.000000000Z,94676.65,95051.34,95054.29,94606.46,94843.27765422583,197.16489668,18699765.039487988812328818493796,20585
coinbase-btc-usd-spot,2025-01-02T03:00:00.000000000Z,95051.35,94827.25,95107.39,94726.3,94865.31846665466,122.12781607,11585694.165117574495682381195828,17585
coinbase-btc-usd-spot,2025-01-02T04:00:00.000000000Z,94832.39,95532.47,95832.21,94803.6,95365.97454261919,333.50552624,31805079.525226657226113007849336,22306
coinbase-btc-usd-spot,2025-01-02T05:00:00.000000000Z,95524.62,95415.55,95625.11,95208.57,95430.98467346744,196.67335315,18768731.750137098795940004692452,16860
coinbase-btc-usd-spot,2025-01-02T06:00:00.000000000Z,95415.29,95428.76,95524.07,95184.81,95319.75476820218,122.62590726,11688671.408251503199628221844612,14517
coinbase-btc-usd-spot,2025-01-02T07:00:00.000000000Z,95437.35,95691.24,95758.91,95359,95645.31776328994,152.22147704,14559271.541888143796595035282946,14026
coinbase-btc-usd-spot,2025-01-02T08:00:00.000000000Z,95692.21,95999.88,96071.15,95491.36,95773.67552723744,263.17137937,25204890.295837887808852977037851,13576
coinbase-btc-usd-spot,2025-01-02T09:00:00.000000000Z,95999.87,96628.99,96669.06,95895.38,96260.71245957199,274.72209148,26444944.25424851530866103534049,15846
coinbase-btc-usd-spot,2025-01-02T10:00:00.000000000Z,96621.65,96607.44,96679.99,96429.68,96545.09105664814,243.78752049,23536488.364181522905075292007378,14501
coinbase-btc-usd-spot,2025-01-02T11:00:00.000000000Z,96607.43,96631.02,96774.06,96368.56,96549.98528383517,297.22756377,28697316.907943678613332126160685,14331
coinbase-btc-usd-spot,2025-01-02T12:00:00.000000000Z,96631.02,96754.56,96794.56,96503.17,96653.05967092146,268.15195298,25917706.712250067507421903529474,16226
coinbase-btc-usd-spot,2025-01-02T13:00:00.000000000Z,96754.55,96358.68,96867.17,96329.16,96591.28750578386,384.84293662,37172474.735632577024325203746436,20589
coinbase-btc-usd-spot,2025-01-02T14:00:00.000000000Z,96358.67,97183.21,97295,95849.42,96643.19408478453,1383.93692014,133748084.374188972783706835434144,44569
coinbase-btc-usd-spot,2025-01-02T15:00:00.000000000Z,97175.11,96362.35,97254.13,96014.86,96598.03969020197,860.20692775,83094302.948581200077446571395466,40629
coinbase-btc-usd-spot,2025-01-02T16:00:00.000000000Z,96362.35,97167,97583,95914.36,97039.38854305979,1126.03971295,109270205.219870568857051810186789,39598
coinbase-btc-usd-spot,2025-01-02T17:00:00.000000000Z,97165.58,96665.63,97524.81,96217.3,96877.7930599602,760.13220331,73639930.290477771025032657609332,34184
coinbase-btc-usd-spot,2025-01-02T18:00:00.000000000Z,96665.63,97236.28,97282.55,96312.37,96855.0018658595,742.41521023,71906626.572069129203552627980157,33554
coinbase-btc-usd-spot,2025-01-02T19:00:00.000000000Z,97236.27,97224.83,97705.05,97100.73,97385.75306293817,742.38249041,72297477.889317323819285163647022,32154
coinbase-btc-usd-spot,2025-01-02T20:00:00.000000000Z,97224.83,97209.38,97776.99,97198.11,97507.64848450915,855.4658304,83414461.481151917380930721389428,34459
coinbase-btc-usd-spot,2025-01-02T21:00:00.000000000Z,97209.37,97107.8,97261.83,96941.91,97096.33918269705,295.54230669,28696076.053208917129073632475298,20413
coinbase-btc-usd-spot,2025-01-02T22:00:00.000000000Z,97107.8,96799.84,97107.8,96633.33,96823.99308790633,285.0446271,27599159.004075236598950418249445,21840
coinbase-btc-usd-spot,2025-01-02T23:00:00.000000000Z,96798.41,96903.19,96991.15,96679.98,96833.94029161439,214.82928396,20802766.055872914006213806687097,18722
coinbase-btc-usd-spot,2025-01-03T00:00:00.000000000Z,96905.48,96745.67,96990.95,96698.56,96843.83637016491,201.27337941,19492086.221252160292868215002778,18398
coinbase-btc-usd-spot,2025-01-03T01:00:00.000000000Z,96745.68,96889.05,96912.9,96550.01,96700.49136278056,175.22956905,16944785.428423285007317294684497,18263
coinbase-btc-usd-spot,2025-01-03T02:00:00.000000000Z,96889.06,96886.48,97270.33,96750.37,97105.06845047659,469.04897545,45547032.86769816707705551475066,21490
coinbase-btc-usd-spot,2025-01-03T03:00:00.000000000Z,96886.49,96970.54,97013.54,96744.35,96888.31774365417,135.70902981,13148619.600914315705228686464769,16497
coinbase-btc-usd-spot,2025-01-03T04:00:00.000000000Z,96970.55,96735.71,96975.92,96680.01,96819.53018883681,118.3574956,11459317.11831932030736946230445,15682
coinbase-btc-usd-spot,2025-01-03T05:00:00.000000000Z,96738.15,96677.58,96791.14,96510.01,96635.95446571671,99.06842131,9573571.450703598395924740875585,14287
coinbase-btc-usd-spot,2025-01-03T06:00:00.000000000Z,96674.27,96467.96,96842.94,96427.72,96610.66845869803,120.50259097,11641835.864616768697569686894253,13662
coinbase-btc-usd-spot,2025-01-03T07:00:00.000000000Z,96467.97,96232.47,96585.23,96202.01,96368.87048677896,194.14239293,18709283.120264520817697098375145,13676
coinbase-btc-usd-spot,2025-01-03T08:00:00.000000000Z,96232.46,96044.07,96450.29,96016.63,96196.34460251628,146.44679925,14087646.766588522704781872248808,11765
coinbase-btc-usd-spot,2025-01-03T09:00:00.000000000Z,96044.07,96467.56,96627.41,96018.94,96413.4233824108,236.33554005,22785918.48315135529330258535,12488
coinbase-btc-usd-spot,2025-01-03T10:00:00.000000000Z,96479.37,96411.54,96582.86,96320,96425.69836406706,71.35252066,6880216.634677022701201055726976,11252
coinbase-btc-usd-spot,2025-01-03T11:00:00.000000000Z,96411.54,96679.43,96759.45,96398.23,96581.01848769333,118.56016216,11450661.213478879805396723185546,13566
coinbase-btc-usd-spot,2025-01-03T12:00:00.000000000Z,96679.43,96585.53,96870.65,96585.52,96732.14231743779,147.61339884,14278960.304551586493413570742943,17598
coinbase-btc-usd-spot,2025-01-03T13:00:00.000000000Z,96585.53,96430.55,96766.18,96401,96529.78943281645,195.76704771,18897351.893330430706070096554651,21166
coinbase-btc-usd-spot,2025-01-03T14:00:00.000000000Z,96429.85,96957.36,97284,96422.84,96927.0747086548,588.64296373,57055440.522181688829113771478477,30970
coinbase-btc-usd-spot,2025-01-03T15:00:00.000000000Z,96957.37,97464.8,97612.67,96695.58,97214.59067428302,1041.57908192,101256684.103748302482957451396055,40955
coinbase-btc-usd-spot,2025-01-03T16:00:00.000000000Z,97458.07,97804.66,98402.84,97342.97,97950.43035496912,1045.53891783,102410986.954317191670379299197788,39308
coinbase-btc-usd-spot,2025-01-03T17:00:00.000000000Z,97804.67,97971.45,98243.07,97769.59,98038.13100758866,549.82348852,53903667.198573177885135398639858,30475
coinbase-btc-usd-spot,2025-01-03T18:00:00.000000000Z,97976.46,98490.05,98653.73,97933.23,98299.00021569345,692.62319676,68084167.767705530149300291212534,33961
coinbase-btc-usd-spot,2025-01-03T19:00:00.000000000Z,98489.44,98562.77,98969.92,98458.7,98726.5669540043,788.46684086,77842624.355177047193928041853597,34537
coinbase-btc-usd-spot,2025-01-03T20:00:00.000000000Z,98554.95,98300.02,98741.4,98252.93,98476.06089951163,1151.76306246,113421089.480618976073359180987859,35766
coinbase-btc-usd-spot,2025-01-03T21:00:00.000000000Z,98297.65,98234.45,98407.66,98150,98252.83350220082,333.07231764,32725298.969275064480604002384283,23572
coinbase-btc-usd-spot,2025-01-03T22:00:00.000000000Z,98234.45,98269.15,98497.5,98207.44,98348.41470317682,169.60990549,16680865.32289714739215728511488,21260
coinbase-btc-usd-spot,2025-01-03T23:00:00.000000000Z,98269.15,98136.51,98347.69,98020.47,98141.96122566919,231.35828318,22705955.657088951306943775703274,21300
coinbase-btc-usd-spot,2025-01-04T00:00:00.000000000Z,98139.85,97919.27,98271.66,97839.12,98053.02305038247,183.67767235,18010151.040775147912829479029073,19255
coinbase-btc-usd-spot,2025-01-04T01:00:00.000000000Z,97910.52,97989.74,98069.36,97749.98,97923.80361083788,118.60437161,11614191.19292447580238521966583,17894
coinbase-btc-usd-spot,2025-01-04T02:00:00.000000000Z,97989.35,98268.34,98279.58,97803.95,98011.16362385457,115.53490624,11323710.599755336206908549255938,17145
coinbase-btc-usd-spot,2025-01-04T03:00:00.000000000Z,98260.94,98162.98,98264.67,98004.27,98135.62841281522,109.14944951,10711449.81857669620354562234,15667
