market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
coinbase-btc-usd-spot,2022-01-01T20:00:00.000000000Z,47347.22,47413.98,47579.24,47265.78,47420.11529429063,306.43230366,14531055.169452275728557587183985,16098
coinbase-btc-usd-spot,2022-01-01T21:00:00.000000000Z,47413.98,47335.57,47550,47288.18,47410.2815382854,377.38180615,17891777.67699814660902754075395,16328
coinbase-btc-usd-spot,2022-01-01T22:00:00.000000000Z,47334.12,47455.8,47500,47245.84,47388.54066543393,240.04421362,11375344.978633478886965138243487,15288
coinbase-btc-usd-spot,2022-01-01T23:00:00.000000000Z,47455.8,47733.43,47823.25,47295.97,47561.52723336085,352.51324496,16766068.300285445610089494100851,18382
coinbase-btc-usd-spot,2022-01-02T00:00:00.000000000Z,47733.43,47637.43,47770.37,47400,47596.85078209678,455.5481161,21682655.706076998612421245364553,17852
coinbase-btc-usd-spot,2022-01-02T01:00:00.000000000Z,47637.43,47384.62,47654.79,47328.15,47435.8160630325,222.34023784,10546890.625589138585832703147312,19033
coinbase-btc-usd-spot,2022-01-02T02:00:00.000000000Z,47387.09,47379.51,47457.12,47290.75,47387.31475788529,275.31224988,13046308.241765126383910516434072,15451
coinbase-btc-usd-spot,2022-01-02T03:00:00.000000000Z,47379.51,47339.42,47491.5,47280,47371.35915158191,199.82883026,9466163.287086959500797871759053,14667
coinbase-btc-usd-spot,2022-01-02T04:00:00.000000000Z,47338.81,46915.59,47430.8,46767.94,47082.1918682704,458.67518715,21595433.166611136388984897606233,18665
coinbase-btc-usd-spot,2022-01-02T05:00:00.000000000Z,46920.39,47093.4,47097.47,46841.88,46966.41939571295,314.54915244,14773247.414063084192348188648975,15391
coinbase-btc-usd-spot,2022-01-02T06:00:00.000000000Z,47095.58,47131.57,47246.77,47023.68,47121.35736734437,238.32579882,11230235.136055039406324256466769,15288
coinbase-btc-usd-spot,2022-01-02T07:00:00.000000000Z,47130.3,47189.04,47305.87,47101.67,47179.80335299835,154.60919279,7294431.312398010403138271993415,14004
coinbase-btc-usd-spot,2022-01-02T08:00:00.000000000Z,47189.04,47231,47258.18,46985.03,47138.5195283068,185.37957344,8738518.642750623707315389250779,25418
coinbase-btc-usd-spot,2022-01-02T09:00:00.000000000Z,47230.43,47282.86,47494.84,47158.47,47335.6378391754,187.38240504,8869865.66240711490158952548001,15065
coinbase-btc-usd-spot,2022-01-02T10:00:00.000000000Z,47282.86,47200.1,47356.21,47150.89,47281.0883140819,129.30170077,6113525.133267360990773441067242,7673
coinbase-btc-usd-spot,2022-01-02T11:00:00.000000000Z,47198.58,47245.99,47397.02,47172.91,47282.94197547478,63.5136485,3003112.15667620079907994045519,6990
coinbase-btc-usd-spot,2022-01-02T12:00:00.000000000Z,47246.49,47296.55,47453.71,47025.59,47240.58360147424,172.51810854,8149856.129252077302104164729361,8294
coinbase-btc-usd-spot,2022-01-02T13:00:00.000000000Z,47304.51,47145.08,47314.56,47091.06,47163.55502684876,158.88553689,7493606.762081923107113078944764,7702
coinbase-btc-usd-spot,2022-01-02T14:00:00.000000000Z,47146.3,47126.08,47209.65,47023.96,47127.83270592039,129.26354584,6091910.763321591799836363288156,9580
coinbase-btc-usd-spot,2022-01-02T15:00:00.000000000Z,47125.21,47360.35,47391.77,47082,47231.42157800117,213.63137606,10090113.584978365716533168045196,11566
coinbase-btc-usd-spot,2022-01-02T16:00:00.000000000Z,47360.35,47799.55,47892.54,47291.89,47567.11048868813,496.79577877,23631139.699066454698490897320436,18258
coinbase-btc-usd-spot,2022-01-02T17:00:00.000000000Z,47802.57,47418.22,47990,47341.97,47635.92357763063,500.02473937,23819140.271553992008839036137969,19993
coinbase-btc-usd-spot,2022-01-02T18:00:00.000000000Z,47418.23,47068.65,47423.12,46633.36,47004.75103620107,740.63758824,34813485.443273601224504782224956,20493
coinbase-btc-usd-spot,2022-01-02T19:00:00.000000000Z,47064.7,46920.01,47232.93,46851.75,47006.5311324553,525.76979243,24714614.116365353219729139866667,15637
coinbase-btc-usd-spot,2022-01-02T20:00:00.000000000Z,46920.01,47017.83,47069.59,46833.24,46967.57322777418,251.96097771,11833995.6711360039019131961314,13409
coinbase-btc-usd-spot,2022-01-02T21:00:00.000000000Z,47018.79,47028.14,47189.91,46922.84,47054.6047409248,254.21139376,11961816.654016396810892116604166,13014
coinbase-btc-usd-spot,2022-01-02T22:00:00.000000000Z,47028.21,47273.39,47407.31,47021.58,47212.88111805547,212.02956803,10010526.788913046297782264039466,12415
coinbase-btc-usd-spot,2022-01-02T23:00:00.000000000Z,47273.34,47299.07,47479.54,47273.34,47351.20082539521,293.00395681,13874089.201545733400872404135648,13632
coinbase-btc-usd-spot,2022-01-03T00:00:00.000000000Z,47299.06,47065,47300,47065,47190.08502084896,337.61979809,15932306.976588958016526242004669,13401
coinbase-btc-usd-spot,2022-01-03T01:00:00.000000000Z,47065.01,47128.53,47146.82,46942.42,47036.11347648735,287.45226642,13520637.422404593815056286054091,13126
coinbase-btc-usd-spot,2022-01-03T02:00:00.000000000Z,47127.17,47008.12,47128.56,46862.19,46969.71277420479,386.4390761,18150932.409146068009563396215146,13428
coinbase-btc-usd-spot,2022-01-03T03:00:00.000000000Z,47008.12,46796.57,47082.23,46723.82,46854.98098430819,504.8889736,23656563.257214881659258110970508,12996
coinbase-btc-usd-spot,2022-01-03T04:00:00.000000000Z,46800.61,46827.41,46950.46,46752.8,46862.73067231049,202.50737356,9490048.506299250117071108929131,10823
coinbase-btc-usd-spot,2022-01-03T05:00:00.000000000Z,46827.41,47090.32,47209.86,46778.03,47009.57434197693,275.21553142,12937764.984355176415198997798074,10648
coinbase-btc-usd-spot,2022-01-03T06:00:00.000000000Z,47090.32,46936.5,47115.22,46891.66,46999.90822671155,187.26922614,8801636.442267291306590340097596,8249
coinbase-btc-usd-spot,2022-01-03T07:00:00.000000000Z,46936.5,47058.42,47085.16,46866,46958.34118974362,121.51467498,5706127.567271642791302386749196,7194
coinbase-btc-usd-spot,2022-01-03T08:00:00.000000000Z,47058.43,46981.93,47145.47,46932.62,47023.06111678261,124.40367301,5849841.519101468999182537791311,6860
coinbase-btc-usd-spot,2022-01-03T09:00:00.000000000Z,46980.33,46988.39,47106.31,46783.87,46916.45365676409,226.28442575,10616462.773947348394109327221526,7380
coinbase-btc-usd-spot,2022-01-03T10:00:00.000000000Z,46989.14,47134.35,47256.87,46987.74,47147.42803632929,185.33080893,8737870.976941869010679115766033,9697
coinbase-btc-usd-spot,2022-01-03T11:00:00.000000000Z,47135.48,47385.28,47436.63,47135.48,47317.96966953909,139.54080504,6602787.58054578830179073890361,7629
coinbase-btc-usd-spot,2022-01-03T12:00:00.000000000Z,47387.05,47200,47583.33,47179.08,47382.3108716419,300.18668719,14223538.93196490109643337720672,10151
coinbase-btc-usd-spot,2022-01-03T13:00:00.000000000Z,47197.98,47149.82,47366.61,47130.63,47259.4296230239,307.68245996,14540897.562718488974592172494845,10409
coinbase-btc-usd-spot,2022-01-03T14:00:00.000000000Z,47155.37,46871.03,47279.19,46777.97,47052.50144328851,652.92040666,30721538.376722174992512958652115,16978
coinbase-btc-usd-spot,2022-01-03T15:00:00.000000000Z,46871.98,46687.69,47030,46600,46822.2870699635,753.62731008,35286554.256330150487734459685722,19204
coinbase-btc-usd-spot,2022-01-03T16:00:00.000000000Z,46687.68,46491.77,46781.46,46276.68,46482.11717904562,1122.07806635,52156564.164117635378413401328527,25133
coinbase-btc-usd-spot,2022-01-03T17:00:00.000000000Z,46491.44,46584.86,46792.06,46416.59,46587.3713187179,532.68299035,24816300.266600474297898319352222,20220
coinbase-btc-usd-spot,2022-01-03T18:00:00.000000000Z,46584.86,46475.86,46745.98,46415.79,46569.30220950009,402.59115973,18748389.384339490910039224577688,17557
coinbase-btc-usd-spot,2022-01-03T19:00:00.000000000Z,46475.53,46372.73,46654.66,46362.83,46527.25975460202,503.5753527,23429981.241088227212596217139469,17840
coinbase-btc-usd-spot,2022-01-03T20:00:00.000000000Z,46372.55,45913.17,46417.42,45700,45959.81146629238,1658.06404254,76204310.794177001880915490792495,35294
coinbase-btc-usd-spot,2022-01-03T21:00:00.000000000Z,45910.34,45987.4,46269.56,45816,45996.69343036261,618.13154783,28432007.305172031801936350223416,21191
coinbase-btc-usd-spot,2022-01-03T22:00:00.000000000Z,45983.01,46225.32,46455.96,45974.64,46233.27641731571,482.27061865,22296950.819995306305458133971775,17820
coinbase-btc-usd-spot,2022-01-03T23:00:00.000000000Z,46225.31,46459.56,46576.53,46174,46405.75985865741,529.53292945,24573377.961308076339404996634017,18140
coinbase-btc-usd-spot,2022-01-04T00:00:00.000000000Z,46459.57,46245.77,46534.32,46153.59,46349.48856449597,400.7383359,18574016.917152194389658395783759,17763
coinbase-btc-usd-spot,2022-01-04T01:00:00.000000000Z,46245.76,46060.38,46400.83,46044.31,46201.03463173895,418.43525214,19332141.575260557985008612318345,17158
coinbase-btc-usd-spot,2022-01-04T02:00:00.000000000Z,46060.37,46104.69,46263.46,45950,46095.57170548066,407.76296311,18796066.904876267806491484628208,17155
coinbase-btc-usd-spot,2022-01-04T03:00:00.000000000Z,46102.58,46317.77,46385.2,46015.89,46194.55905087333,389.18478406,17978219.488961053292464067991789,15199
coinbase-btc-usd-spot,2022-01-04T04:00:00.000000000Z,46319.99,46097.21,46410.94,46022.76,46202.86676975711,363.66521586,16802375.517174539913867907093364,14122
coinbase-btc-usd-spot,2022-01-04T05:00:00.000000000Z,46097.21,46157.15,46296.01,46030.1,46151.3044775959,288.50125244,13314709.143526195694175071468943,12089
coinbase-btc-usd-spot,2022-01-04T06:00:00.000000000Z,46153.67,46382.67,46403.75,46068.52,46273.9771704411,655.98870922,30355206.554513402989376633673484,13736
coinbase-btc-usd-spot,2022-01-04T07:00:00.000000000Z,46382.67,46558.25,46581.59,46334.54,46453.50300380438,532.68574632,24745118.916759898825397680773865,14311
coinbase-btc-usd-spot,2022-01-04T08:00:00.000000000Z,46558.26,46506.89,46686.14,46410.68,46555.49064729837,466.14916989,21701803.319059797102480214432219,12236
coinbase-btc-usd-spot,2022-01-04T09:00:00.000000000Z,46502.71,46356.41,46606.33,46304.41,46467.60742465523,487.8668234,22670004.025264803029161866830963,9664
coinbase-btc-usd-spot,2022-01-04T10:00:00.000000000Z,46359.02,46634.9,46755.83,46297.25,46531.77887495053,359.71063466,16737975.710967238418689171928163,9363
coinbase-btc-usd-spot,2022-01-04T11:00:00.000000000Z,46632.01,46735.35,46775.01,46630.52,46703.65188389964,315.65692287,14742331.040463438916479930802837,8779
coinbase-btc-usd-spot,2022-01-04T12:00:00.000000000Z,46732.31,46634.41,46764.31,46473.41,46570.20232328806,496.878464,23139730.598564600307935902904435,13998
coinbase-btc-usd-spot,2022-01-04T13:00:00.000000000Z,46632.41,46971.27,47094.01,46412.88,46790.01671423204,1249.38914469,58458938.962625183851966429415724,25198
coinbase-btc-usd-spot,2022-01-04T14:00:00.000000000Z,46970.54,47338.27,47461.99,46829.51,47109.43402463294,1333.87173291,62837942.398846452342516880773311,26604
coinbase-btc-usd-spot,2022-01-04T15:00:00.000000000Z,47335.01,46900,47532.89,46833.53,47251.85248137582,1266.90983976,59863836.85554299604753886203792,28642
