market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
coinbase-btc-usd-spot,2019-01-01T00:00:00.000000000Z,3691.87,3691.89,3701.73,3680.63,3692.05855753365,579.73912815,2140430.80922330509999938691259,2345
coinbase-btc-usd-spot,2019-01-01T01:00:00.000000000Z,3691.89,3676.66,3693.67,3666.4,3682.300069536537,734.83960847,2705899.941367282300002273771173,2612
coinbase-btc-usd-spot,2019-01-01T02:00:00.000000000Z,3676.66,3674,3679,3666.3,3673.406478668251,423.75196336,1556613.207555015300004009631444,1660
coinbase-btc-usd-spot,2019-01-01T03:00:00.000000000Z,3674,3682,3684,3673.99,3680.440923125559,410.51930267,1510892.041279635399999436021129,1952
coinbase-btc-usd-spot,2019-01-01T04:00:00.000000000Z,3680.77,3681.8,3700,3678.25,3684.526191837366,526.4253233,1939627.891745303300001935514084,2296
coinbase-btc-usd-spot,2019-01-01T05:00:00.000000000Z,3681.81,3690,3690,3681.8,3687.870562630364,256.47906156,945861.581058184900000913670105,1323
coinbase-btc-usd-spot,2019-01-01T06:00:00.000000000Z,3690,3691.35,3694.98,3689,3690.917851351452,406.80706602,1501491.462029126599995992761904,1144
coinbase-btc-usd-spot,2019-01-01T07:00:00.000000000Z,3691.35,3701.91,3715,3691.35,3702.480725441855,419.35864295,1552667.292569827899998980316686,1237
coinbase-btc-usd-spot,2019-01-01T08:00:00.000000000Z,3701.9,3713.45,3725,3700.94,3713.726043579099,174.81982495,649232.936850754200001708581521,982
coinbase-btc-usd-spot,2019-01-01T09:00:00.000000000Z,3712.71,3695.08,3713.44,3690,3699.197439189475,169.97933335,628787.114643454100001738492492,895
coinbase-btc-usd-spot,2019-01-01T10:00:00.000000000Z,3693.25,3707.36,3707.97,3689.39,3699.868494317188,60.18056211,222660.165721087700000319944717,625
coinbase-btc-usd-spot,2019-01-01T11:00:00.000000000Z,3707.36,3702.55,3716.02,3702,3710.867053251692,94.30770964,349963.372570702999999480574237,537
coinbase-btc-usd-spot,2019-01-01T12:00:00.000000000Z,3702.55,3715.67,3716.05,3699,3708.830535584023,75.4123668,279691.68874850280000022692411,585
coinbase-btc-usd-spot,2019-01-01T13:00:00.000000000Z,3715.67,3718.33,3745,3709.85,3725.313452637612,254.563707,948329.60224039940000154801492,965
coinbase-btc-usd-spot,2019-01-01T14:00:00.000000000Z,3718.32,3695.89,3718.33,3690,3704.307350552475,661.13982417,2449065.11041590219999532965385,1396
coinbase-btc-usd-spot,2019-01-01T15:00:00.000000000Z,3695.88,3679.07,3697.21,3671.36,3682.980671433678,697.04778084,2567213.503899458300003186807542,1917
