market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
coinbase-btc-usd-spot,2017-01-01T00:00:00.000000000Z,973.37,971,973.4,969.9,971.5347419599085,184.7046024,179446.938231491500000805102811,446
coinbase-btc-usd-spot,2017-01-01T01:00:00.000000000Z,970.97,970.49,972,968.21,970.6180711648351,148.35380141,143994.880574545200000842716275,417
coinbase-btc-usd-spot,2017-01-01T02:00:00.000000000Z,970.49,967.95,971.99,967,969.762829395006,108.43613912,105157.337081681700000019189536,396
coinbase-btc-usd-spot,2017-01-01T03:00:00.000000000Z,967.82,968.14,969.47,967.57,968.2412994742445,125.09431356,121121.480718173000001021795501,473
coinbase-btc-usd-spot,2017-01-01T04:00:00.000000000Z,968.17,968.1,968.62,966.64,967.7708233866314,79.41183049,76852.452579946899999081741801,310
coinbase-btc-usd-spot,2017-01-01T05:00:00.000000000Z,968.1,966.92,968.1,964.37,965.931748366655,159.86432068,154418.022775880000000786311104,460
coinbase-btc-usd-spot,2017-01-01T06:00:00.000000000Z,966.92,969.45,969.63,964.54,966.850496352748,68.54712649,66274.823270411100000039478063,407
coinbase-btc-usd-spot,2017-01-01T07:00:00.000000000Z,969.45,969.47,970.56,968.54,969.5576026705703,82.88220936,80359.076211121900000169744741,355
coinbase-btc-usd-spot,2017-01-01T08:00:00.000000000Z,969.04,969.15,969.58,968.11,968.8940817927546,89.5936876,86806.793681628899998980148092,279
coinbase-btc-usd-spot,2017-01-01T09:00:00.000000000Z,969.16,970.38,970.68,968.6,969.8773292297334,52.61834586,51033.340751183199999602564419,206
coinbase-btc-usd-spot,2017-01-01T10:00:00.000000000Z,970.36,974.99,974.99,969.79,972.779638053687,100.24092551,97512.331235784400000312940237,352
coinbase-btc-usd-spot,2017-01-01T11:00:00.000000000Z,974.98,975,975,974.98,974.9888595338849,53.65411492,52312.164315150800000146352658,114
coinbase-btc-usd-spot,2017-01-01T12:00:00.000000000Z,975,974.56,975,974.01,974.870215968771,51.99700562,50690.3320984988000000429586,203
coinbase-btc-usd-spot,2017-01-01T13:00:00.000000000Z,974.37,977.99,977.99,974.31,977.0919324782748,124.68269493,121826.45533575289999934330468,283
coinbase-btc-usd-spot,2017-01-01T14:00:00.000000000Z,977.99,979.99,979.99,977.58,978.8994738646173,100.9442363,98814.259803735600000200760758,272
coinbase-btc-usd-spot,2017-01-01T15:00:00.000000000Z,979.99,979.99,979.99,979.01,979.9054802268585,110.60929404,108386.653393819999999991686794,220
coinbase-btc-usd-spot,2017-01-01T16:00:00.000000000Z,979.98,994.79,994.97,977.63,985.1057645984427,545.21712391,537096.531721524400000110075151,979
coinbase-btc-usd-spot,2017-01-01T17:00:00.000000000Z,994.8,994.42,994.8,993,994.2071081547025,366.59442776,364470.78588889759999898979855,511
coinbase-btc-usd-spot,2017-01-01T18:00:00.000000000Z,994.49,997.12,999.68,994.49,996.6554296586662,347.56732392,346404.860556800400002042859364,625
coinbase-btc-usd-spot,2017-01-01T19:00:00.000000000Z,995.22,994.92,997.11,993.7,995.4921551530166,271.65721333,270432.624760744500001211234707,853
coinbase-btc-usd-spot,2017-01-01T20:00:00.000000000Z,993.89,1000,1000,993.76,998.5942045437345,306.40469481,305973.952482257700001437734015,775
coinbase-btc-usd-spot,2017-01-01T21:00:00.000000000Z,1000,997.22,1000,992.04,998.8047496748403,435.75484369,435234.007571389599996728575079,1005
coinbase-btc-usd-spot,2017-01-01T22:00:00.000000000Z,992.55,998,998,990,994.4055312452626,295.21865218,293567.060654563300003391966963,862
coinbase-btc-usd-spot,2017-01-01T23:00:00.000000000Z,998,992.97,998.99,986.86,995.6562250970093,211.45395494,210535.446557393500001276043886,724
coinbase-btc-usd-spot,2017-01-02T00:00:00.000000000Z,992.96,996.46,997.99,992.86,996.4678318678851,250.63936818,249754.067791061200001602148482,825
coinbase-btc-usd-spot,2017-01-02T01:00:00.000000000Z,996.17,997.71,997.71,990.52,994.6458043548141,213.41196949,212269.320052326100000684259179,673
coinbase-btc-usd-spot,2017-01-02T02:00:00.000000000Z,997.69,1002,1002,997.39,998.7412059157508,253.78521724,253465.753909868400000858729173,631
coinbase-btc-usd-spot,2017-01-02T03:00:00.000000000Z,1002,1009.63,1011.78,1000.01,1007.201570753761,437.37277351,440522.54448420079999865116087,916
coinbase-btc-usd-spot,2017-01-02T04:00:00.000000000Z,1009.63,1009.62,1010.7,1005.43,1008.296915869459,191.69368992,193284.156337972400000458206483,716
coinbase-btc-usd-spot,2017-01-02T05:00:00.000000000Z,1008.71,1003.64,1012,1000,1006.234738861495,340.48495649,342607.791279982700000631846805,915
coinbase-btc-usd-spot,2017-01-02T06:00:00.000000000Z,1002.92,1009.68,1010.99,1002.92,1007.459964064063,190.49711814,191918.219795631899999840931545,626
coinbase-btc-usd-spot,2017-01-02T07:00:00.000000000Z,1009.8,1012.25,1012.25,1007.35,1010.581148071437,183.95580198,185902.26555935029999965191246,612
coinbase-btc-usd-spot,2017-01-02T08:00:00.000000000Z,1011.38,1012.03,1013,1009.33,1011.257202326731,108.59326182,109815.71813962740000044953921,488
coinbase-btc-usd-spot,2017-01-02T09:00:00.000000000Z,1011.79,1015,1015,1005.7,1012.140696519826,122.58852369,124076.833752933799999460546318,605
coinbase-btc-usd-spot,2017-01-02T10:00:00.000000000Z,1015,1016.58,1019.1,1010.65,1015.064978727796,198.68850233,201681.740391059100000138977583,599
coinbase-btc-usd-spot,2017-01-02T11:00:00.000000000Z,1015.44,1024.84,1024.95,1015.43,1021.125758064299,150.77037061,153955.50898277149999977839254,581
coinbase-btc-usd-spot,2017-01-02T12:00:00.000000000Z,1024.84,1024.99,1025,1021.7,1024.422713420704,114.39532445,117189.168675710799999495653386,453
coinbase-btc-usd-spot,2017-01-02T13:00:00.000000000Z,1024.99,1018.16,1025,1005.3,1017.359083677007,229.18611285,233164.573760571200002772020071,828
coinbase-btc-usd-spot,2017-01-02T14:00:00.000000000Z,1018,1024.31,1024.54,1011.34,1019.185972884684,177.61662773,181024.375533496799999188378516,588
coinbase-btc-usd-spot,2017-01-02T15:00:00.000000000Z,1024.31,1026.98,1028,1015.05,1023.144624477601,680.83351232,696591.148294412300002780236916,1571
coinbase-btc-usd-spot,2017-01-02T16:00:00.000000000Z,1026.98,1029.95,1034.39,1023.2,1028.662779398283,424.81495235,436991.329614299999997392027875,932
coinbase-btc-usd-spot,2017-01-02T17:00:00.000000000Z,1029.6,1021.88,1030,1015.81,1024.826167244676,367.93084244,377065.155068889999999825597806,1380
coinbase-btc-usd-spot,2017-01-02T18:00:00.000000000Z,1021.87,1018.41,1029,1018,1022.863334572088,323.71659911,331117.840021990300002425789511,1366
coinbase-btc-usd-spot,2017-01-02T19:00:00.000000000Z,1018.26,1001.11,1019.58,997.2,1008.254086746859,906.53325963,914015.863793899100011246961326,1387
coinbase-btc-usd-spot,2017-01-02T20:00:00.000000000Z,1001.01,1012.99,1014,991.69,1000.999805765348,957.64345482,958600.912267276900000931513243,1741
coinbase-btc-usd-spot,2017-01-02T21:00:00.000000000Z,1012.99,1012.2,1017.79,1006.6,1012.713938957166,313.21919823,317201.447996508799999900044206,692
coinbase-btc-usd-spot,2017-01-02T22:00:00.000000000Z,1012.2,1014.63,1019.67,1011.31,1015.204958762947,260.8305565,264796.474355699000000721438401,1037
coinbase-btc-usd-spot,2017-01-02T23:00:00.000000000Z,1015.05,1012.12,1019.99,1011.45,1015.502739478594,324.43375779,329463.369815079499997774715213,1097
coinbase-btc-usd-spot,2017-01-03T00:00:00.000000000Z,1011.44,1021.71,1023.3,1009.29,1015.804650843792,309.19482543,314081.54168862839999942632633,885
coinbase-btc-usd-spot,2017-01-03T01:00:00.000000000Z,1020.84,1019.01,1022.99,1012.61,1018.509203471309,243.24847029,247750.805720682300000275827858,1082
coinbase-btc-usd-spot,2017-01-03T02:00:00.000000000Z,1019.05,1022.97,1023,1012.9,1017.433768310664,132.0109807,134312.429551987399998900082258,509
coinbase-btc-usd-spot,2017-01-03T03:00:00.000000000Z,1022.97,1024.09,1029.85,1016.65,1022.136421820591,415.07825107,424266.598324238699997784902122,800
coinbase-btc-usd-spot,2017-01-03T04:00:00.000000000Z,1022.81,1022.36,1024.1,1017.42,1021.457964657331,297.67770405,304065.261702780300000270882831,1213
coinbase-btc-usd-spot,2017-01-03T05:00:00.000000000Z,1021.86,1018.8,1027.93,1015.03,1022.381046534622,328.92870661,336290.475299211600001355770557,960
coinbase-btc-usd-spot,2017-01-03T06:00:00.000000000Z,1018.65,1013.16,1024.47,1011.5,1019.230575289654,306.65314221,312550.258549078499998880406604,1201
coinbase-btc-usd-spot,2017-01-03T07:00:00.000000000Z,1013.07,1019.37,1019.37,1006.71,1013.80662763703,220.80761629,223856.224827536200000443326433,797
coinbase-btc-usd-spot,2017-01-03T08:00:00.000000000Z,1019.37,1012.02,1019.8,1012,1015.578777852494,170.57153443,173228.830472844000001086134123,714
coinbase-btc-usd-spot,2017-01-03T09:00:00.000000000Z,1012.03,1010.97,1019.3,1010,1013.118642577161,241.12346366,244286.67619672269999978237022,1072
coinbase-btc-usd-spot,2017-01-03T10:00:00.000000000Z,1011.04,1014.94,1016.99,1009.08,1012.74250577143,246.34812714,249487.219571862500000157322148,953
coinbase-btc-usd-spot,2017-01-03T11:00:00.000000000Z,1014.94,1019.82,1023.95,1014.48,1019.110949028291,260.29336257,265267.81575447770000015556016,933
coinbase-btc-usd-spot,2017-01-03T12:00:00.000000000Z,1019.96,1018.8,1025.75,1017,1020.441280709565,259.03286912,264327.832710685899999124631889,683
coinbase-btc-usd-spot,2017-01-03T13:00:00.000000000Z,1018.94,1015.38,1020,1013.5,1017.084127537494,231.9168185,235878.915005343900000217561138,617
coinbase-btc-usd-spot,2017-01-03T14:00:00.000000000Z,1016.37,1014.34,1019,1013.26,1015.811501785059,301.33257491,306097.095456085900001409526688,689
coinbase-btc-usd-spot,2017-01-03T15:00:00.000000000Z,1013.65,1016.97,1019.78,1010.3,1015.616817179885,374.64436866,380495.12127283649999982684237,876
